acf79d01e8f49e68;0
5682a60d3de5617f;0
2bd363675f9b5548;0
2d342ed40a273c6f;0
95d455b153641ebf;0
4bf274617e9f289f;0
4ea89105310b0a6e;0
2759949ca2d358fb;0
8c69fd66237476c7;0
bae8fa07fc9770dd;0
09528cb9c88f01ca;0
577bb327c79b6878;0
c55faea2ebc8c1ce;0
75854b02e996b0f3;0
0349529cdda0520d;0
99a7486561f58578;0
8cd624838d16021c;0
c721dec566958e44;0
676ae192b0ce303a;0
c51754e08a9c88bf;0
d9a5746cd654bdc5;0
5155bb0f5e8533e3;0
4d87de490d102ead;0
a0b59993e9e93132;0
cc41d246229c9d5f;0
26064c3e59874f64;0
8043c11865379ad7;0
2d3b02281aad0a6d;0
c5b5900268c46eac;0
b3d899421c68df4b;0
1dbeb937643c2e5f;0
4b0285fa66f6aea4;0
3266302f8e2dc4d6;0
d62beeda54a66188;0
064a6ae39bf95e7d;0
69f08b16be7d7df0;0
2d9d97684b228a3d;0
7776fc78d03bd4a2;0
029fa92550970fb8;0
edeb19557fbb5c08;0
b61f81766bd08af8;0
1f5a1b4e9e7bfb3c;0
6ff77abde12228e4;0
b055746cf63fa79b;0
19bb6c4faaeebeb4;0
790b0f5de50b0377;0
26a1cae0206a523a;0
5b6f44186a106f40;0
2a6de6df808ee7a3;0
832dd089ed4f1c7e;0
e4c6b9cad795faf0;0
2f86acc287968553;0
2077e6643f6e4336;0
1606e3dfbb0bce66;0
0d9d331c0bcdb3b2;0
755c262c159adcb6;0
a2b97e56b52c8093;0
de6772c3d7ce2eb6;0
ca7f75106b611d27;0
97aeffeea3395f02;0
4cc94d764437fb3b;0
847ad3948f5ae08f;0
95251d691b6ff282;0
cba86ce05f72ab53;0
0934688ca4b7ac3b;0
8ba3ac71fa8ca18d;0
649b61d47069f80a;0
164714f39c525048;0
50b9f7195aced7ad;0
4bc3524ea093159a;0
0364a8f55879f0e7;0
fa695f1015fee894;0
d0798c2f12babc69;0
4e0aeadbc5eaadd1;0
365185e10b153751;0
079e4b1b3a71fd66;0
3e48b028b9667d7b;0
4d69e7a33af2fe6f;0
d5edbae8cf48dde7;0
cd46092bdc88d4a9;0
eb1583b84b313278;0
71a2e92aea68b317;0
1fd6c2d401b01708;0
4cb2dc233338c9b2;0
4f4c599a25c319f4;0
01846e48d63dc59e;0
319aa389aeb3ac17;0
ccf38472983a20b3;0
b35e002b5ebb7eb0;0
ef169b35aac53d8c;0
4d1156843ca29b64;0
47d73321a2b355c6;0
73905edd137f2dba;0
82276c1761a89b40;0
bbf06c9b103f278e;0
9fcccbf331796082;0
22ed3eab3e5fe1aa;0
ec619629bed0060f;0
58068596e4eb595c;0
558fa4a515e58888;0
d8c60b5a97df7026;0
2f54f4eedd796436;0
928d8b12d4795a8b;0
d3af07975e0e6c82;0
35fe572d34571292;0
a44d8268050954ab;0
a5ba528c5f986dce;0
6bb06d2095b568d0;0
f5f40cb337976fe3;0
3ae37e60b50c0506;0
88b54086dff8d905;0
c65a3671e2e583d0;0
00ffd561f238547d;0
26d74d6698746cae;0
48467af9727634c3;0
9626b53f82744632;0
019f515dab3399c7;0
73c5973041478508;0
4c042452b0e2cf79;0
7ceac37d69fbef84;0
c400c2305d6619a2;0
fe50969caeb0833b;0
3c029cde43e87d64;0
7f9010c4b38e458e;0
98f5d898c5ce03df;0
060db8b49589a548;0
d96b5d411a36f964;0
0c8082499017b073;0
4eda1a9c7f2575e8;0
af932b1237eba4c2;0
aab02f6e32dbb317;0
71c6551f573ca6b6;0
671026202a7c9acb;0
2419cb985b0181d7;0
05d61c5e2a3b3256;0
0408688a8b043926;0
b7b8b53ff4895875;0
3080621b987dd5c8;0
cf238a23d207244f;0
a6876ba441f4c272;0
38e316d8cfdc9329;0
2f41284efe49ee60;0
302e6fa64d65eb6c;0
ec5a729cc7d4583e;0
5b1411687ba05465;0
313a2c958031b76c;0
3268f1b3f46c6781;0
736f2a93269a7e8b;0
4d68a6ac9a2b7be2;0
3a2351e0a02faf29;0
ff08797440e6245f;0
26044d32e1b6cf31;0
24ed617379f91fd5;0
2df1e700bc67c609;0
0a08cde9ca13b631;0
bac4c7e50f10024d;0
c52c5a01583e5435;0
d8fe34f5c2087030;0
ed7e54c05e9706eb;0
8033cad3be44f1d2;0
1c86f764b78685d9;0
5634ca1ec2858c41;0
159b390482a1e6db;0
8826e3c83e6e1a4c;0
7cf8a8761ea4b2ba;0
13a241033f3d2d36;0
4a47275e34d07a58;0
295fa7717469e09f;0
80a5f96512c7589b;0
396251a294117520;0
95a366ab50906454;0
52b49ec8bbbab8a3;0
41fd3d08454a237d;0
6702d960e378923c;0
3359f48493db5969;0
1e3d7d9a45639a84;0
327dfda4ca00a119;0
0c567c8467ac2649;0
08090a43272b42d1;0
6139340f0b9e2ee4;0
07387a5a2fe77764;0
f19139a404f1e066;0
f0c901600d783177;0
39a8bf268244348f;0
53dd12bcaf0883af;0
8977a518bbd779e3;0
7154d78550acc2c1;0
6263354c0515ea69;0
e4fb34d307616732;0
ff38b2f456236315;0
b092c4a4af593341;0
e2b0f2fafd4fc713;0
742d7690ef99390f;0
cc616d61326da472;0
854e5aa8405090fc;0
ef35558846f793ea;0
86591697006868ef;0
c240b313ebe2677e;0
f83c14a9b9fa9996;0
f15a94253e1e9d72;0
0982ee79905ade40;0
6a1a348b27662d49;0
775eeb8ee75b31f6;0
7e546bc21d2af2e6;0
3f4804b7ae686709;0
016f00f5c6cc54b1;0
ee13598fa57fb2fe;0
6724832989f9396d;0
cc3a282f050b8537;0
f8ab332604000147;0
09fc6d6981ec2717;0
a40966a555a7eb2a;0
4bee0af9970ee325;0
37b59422942a16f7;0
3d39dfd4e0c22eb2;0
b74668b78247d30d;0
fddb00f9b734be3b;0
e31ecc422b9c9068;0
b0ea495212bbdff3;0
7e8713443985cecf;0
f66e55a1a4e51226;0
b8c0475e4803f687;0
2dec204356fe9170;0
b644d862ac9a4595;0
0e323c1a13323e2a;0
3e2ae6146613d238;0
1e27721c595f5e52;0
f336bfc4cc554793;0
a5b270720a098e18;0
de787cc5c137b6fd;0
ed2ffa8aefd212e4;0
f8043a55eb245fef;0
5d18c66daa4de177;0
171ce3690b91f81d;0
00dfe2596cd44b80;0
7438911ecd4c64f1;0
99451b7fbec2d3dc;0
02ed63029b17da14;0
e0169503115fa490;0
1f5e5fc89f49ce95;0
16cbb1ba0ae26579;0
233fb9d3fa512afa;0
68f128ba999b4e8d;0
37a384e74ec7d28a;0
626feb4b0574ee56;0
c80286f221487dbe;0
395115f1f74a63ef;0
e7c124e91832a337;0
a33f37e5ea4c0952;0
6d074b40ff08d767;0
999eb1fbbffbfe49;0
6341b12d3adf7275;0
29d6f45a9e093384;0
e92ade18102d42c2;0
3e6bd5752a5ee671;0
e259e10bde7338b5;0
40041496c0130231;0
2b3d0d66f662e498;0
acb4983a30fee5b1;0
b09609f1fd376654;0
57c19d457f5ca954;0
915f0e1b9bd1adf0;0
8b9211a992510304;0
8082b0f053731741;0
